action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3084123,[],CHEMBL1074655,Inhibition of PARP3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1cccnc1,,,CHEMBL1153250,Bioorg Med Chem Lett,2010,"{'bei': '23.75', 'le': '0.43', 'lle': '5.81', 'sei': '11.72'}",CHEMBL595018,,CHEMBL595018,7.30,0,http://www.openphacts.org/units/Nanomolar,873989,=,1,1,=,,IC50,nM,,50.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,nM,UO_0000065,,50.0
,,3084124,[],CHEMBL1074655,Inhibition of PARP3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCC2c3c(cccc31)CCN2C(=O)CCc1cnccn1,,,CHEMBL1153250,Bioorg Med Chem Lett,2010,"{'bei': '22.19', 'le': '0.41', 'lle': '5.87', 'sei': '9.52'}",CHEMBL609002,,CHEMBL609002,7.16,0,http://www.openphacts.org/units/Nanomolar,873992,=,1,1,=,,IC50,nM,,70.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,nM,UO_0000065,,70.0
,,3270464,[],CHEMBL1115412,Inhibition of human PARP3 by trichloroacetic acid precipitation assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,,,CHEMBL1157008,J Med Chem,2009,"{'bei': '18.37', 'le': '0.33', 'lle': '3.30', 'sei': '8.07'}",CHEMBL1094636,NIRAPARIB,CHEMBL1094636,5.89,0,http://www.openphacts.org/units/Nanomolar,905675,=,1,1,=,,IC50,nM,,1300.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,nM,UO_0000065,,1300.0
,,13297607,[],CHEMBL2382485,Inhibition of PARP3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,,,CHEMBL2380224,J Med Chem,2013,,CHEMBL1086580,,CHEMBL1086580,,0,http://www.openphacts.org/units/Nanomolar,1894252,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,10.0
,,13297608,[],CHEMBL2382485,Inhibition of PARP3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,,,CHEMBL2380224,J Med Chem,2013,,CHEMBL2381633,,CHEMBL2381633,,0,http://www.openphacts.org/units/Nanomolar,1894259,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,10.0
,,13301116,[],CHEMBL2384337,Inhibition of PARP3 (unknown origin) using histone as substrate after 1 hr by luminescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)OC(=O)N(c2ccc(C(=O)Nc3cccc4cccnc34)cc2)[C@H]1c1ccccc1,,,CHEMBL2380263,J Med Chem,2013,,CHEMBL2381958,,CHEMBL2381958,,0,http://www.openphacts.org/units/Nanomolar,1894648,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,10.0
,,13853171,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '14.91', 'le': '0.28', 'lle': '3.90', 'sei': '5.59'}",CHEMBL3092523,,CHEMBL3092523,5.66,0,http://www.openphacts.org/units/Nanomolar,1952301,=,1,1,=,,IC50,nM,,2200.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,2.2
,,13853172,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '14.87', 'le': '0.27', 'lle': '4.35', 'sei': '4.60'}",CHEMBL3092522,,CHEMBL3092522,5.42,0,http://www.openphacts.org/units/Nanomolar,1952300,=,1,1,=,,IC50,nM,,3800.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,3.8
,,13853173,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '17.34', 'le': '0.33', 'lle': '4.28', 'sei': '5.28'}",CHEMBL3092521,,CHEMBL3092521,5.02,0,http://www.openphacts.org/units/Nanomolar,1952299,=,1,1,=,,IC50,nM,,9600.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,9.6
,,13853174,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '18.00', 'le': '0.34', 'lle': '4.60', 'sei': '5.21'}",CHEMBL3092520,,CHEMBL3092520,4.96,0,http://www.openphacts.org/units/Nanomolar,1952298,=,1,1,=,,IC50,nM,,11100.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,11.1
,,13853175,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(-n2ccnc2)cc1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '12.59', 'le': '0.23', 'lle': '1.96', 'sei': '5.27'}",CHEMBL3092518,,CHEMBL3092518,4.88,0,http://www.openphacts.org/units/Nanomolar,1952296,=,1,1,=,,IC50,nM,,13200.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,13.2
,,13853176,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(S(N)(=O)=O)cc1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '12.09', 'le': '0.24', 'lle': '3.46', 'sei': '3.59'}",CHEMBL3092517,,CHEMBL3092517,4.84,0,http://www.openphacts.org/units/Nanomolar,1952295,=,1,1,=,,IC50,nM,,14400.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,14.4
,,13853177,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H](CO)Cc1ccccc1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '17.07', 'le': '0.32', 'lle': '4.42', 'sei': '6.31'}",CHEMBL3092553,,CHEMBL3092553,6.00,0,http://www.openphacts.org/units/Nanomolar,1952334,=,1,1,=,,IC50,nM,,1000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,1.0
,,13853178,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '16.87', 'le': '0.31', 'lle': '2.54', 'sei': '7.56'}",CHEMBL3092544,,CHEMBL3092544,5.66,0,http://www.openphacts.org/units/Nanomolar,1952325,=,1,1,=,,IC50,nM,,2200.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,2.2
,,13853179,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CCc2ccccc21,,,CHEMBL3091384,J Med Chem,2013,,CHEMBL3092541,,CHEMBL3092541,,0,http://www.openphacts.org/units/Nanomolar,1952321,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,100.0
,,13853180,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@@H]1CCc2ccccc21,,,CHEMBL3091384,J Med Chem,2013,,CHEMBL3092540,,CHEMBL3092540,,0,http://www.openphacts.org/units/Nanomolar,1952320,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,100.0
,,13853181,[],CHEMBL3096299,Inhibition of full length ATRD3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccn1,,,CHEMBL3091384,J Med Chem,2013,"{'bei': '18.26', 'le': '0.33', 'lle': '3.76', 'sei': '6.71'}",CHEMBL3092539,,CHEMBL3092539,5.89,0,http://www.openphacts.org/units/Nanomolar,1952319,=,1,1,=,,IC50,nM,,1300.0,CHEMBL5083,Homo sapiens,Poly [ADP-ribose] polymerase 3,9606,,,IC50,uM,UO_0000065,,1.3
