action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15209247,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)/C=C/C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '20.28', 'le': '0.38', 'lle': '4.39', 'sei': '4.34'}",CHEMBL2179988,,CHEMBL2179988,4.75,0,http://www.openphacts.org/units/Nanomolar,2290169,=,1,1,=,,IC50,nM,,17800.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,17.8
,,15209248,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)/C=C\C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '20.50', 'le': '0.39', 'lle': '4.44', 'sei': '4.39'}",CHEMBL2179989,,CHEMBL2179989,4.80,0,http://www.openphacts.org/units/Nanomolar,2290165,=,1,1,=,,IC50,nM,,15800.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,15.8
,ND(Insoluble),15209249,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCC(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL296834,,CHEMBL296834,,0,,2290167,,1,0,,,IC50,,,,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,,,,
,ND(Insoluble),15209250,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cccc(NC(=O)/C=C\C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414762,,CHEMBL3414762,,0,,2290168,,1,0,,,IC50,,,,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,,,,
,ND(Insoluble),15209251,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,C=CCNC(=O)CCC(=O)Nc1cccc(C(=O)NCC=C)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414758,,CHEMBL3414758,,0,,2290162,,1,0,,,IC50,,,,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,,,,
,,15209252,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)CCC(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '20.27', 'le': '0.38', 'lle': '4.20', 'sei': '4.37'}",CHEMBL3414756,,CHEMBL3414756,4.79,0,http://www.openphacts.org/units/Nanomolar,2290160,=,1,1,=,,IC50,nM,,16300.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,16.3
,,15209253,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,C/C(=C/C(=O)O)C(=O)Nc1cccc(C(N)=O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414763,,CHEMBL3414763,,0,http://www.openphacts.org/units/Nanomolar,2290170,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,20.0
,,15209254,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,C/C(=C/C(=O)Nc1cccc(C(N)=O)c1)C(=O)O,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '22.71', 'le': '0.43', 'lle': '4.89', 'sei': '5.15'}",CHEMBL3414764,,CHEMBL3414764,5.64,0,http://www.openphacts.org/units/Nanomolar,2290171,=,1,1,=,,IC50,nM,,2300.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,2.3
,,15209255,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(CC(=O)Nc1cccc(C(N)=O)c1)C(=O)O,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414766,,CHEMBL3414766,,0,http://www.openphacts.org/units/Nanomolar,2290173,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,20.0
,,15209256,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)C2CC2C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414767,,CHEMBL3414767,,0,http://www.openphacts.org/units/Nanomolar,2290174,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,20.0
,,15209257,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)C2=C(C(=O)O)CCC2)c1,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '21.13', 'le': '0.40', 'lle': '4.51', 'sei': '5.29'}",CHEMBL3414768,,CHEMBL3414768,5.80,0,http://www.openphacts.org/units/Nanomolar,2290175,=,1,1,=,,IC50,nM,,1600.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,1.6
,,15209258,[],CHEMBL3420115,Inhibition of hexahistidine-tagged human recombinant ARTD7 catalytic domain (459 to 656 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1=C(C)C(=O)N(c2cccc(C(N)=O)c2)C1=O,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '20.30', 'le': '0.38', 'lle': '3.96', 'sei': '6.16'}",CHEMBL3414769,,CHEMBL3414769,4.96,0,http://www.openphacts.org/units/Nanomolar,2290176,=,1,1,=,,IC50,nM,,11000.0,CHEMBL2176778,Homo sapiens,Poly [ADP-ribose] polymerase 15,9606,,,IC50,uM,UO_0000065,,11.0
