action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3084125,[],CHEMBL1074656,Inhibition of VPARP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1cccnc1,,,CHEMBL1153250,Bioorg Med Chem Lett,2010,"{'bei': '20.68', 'le': '0.38', 'lle': '4.87', 'sei': '10.20'}",CHEMBL595018,,CHEMBL595018,6.36,0,http://www.openphacts.org/units/Nanomolar,873989,=,1,1,=,,IC50,nM,,440.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,nM,UO_0000065,,440.0
,,3084126,[],CHEMBL1074656,Inhibition of VPARP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCC2c3c(cccc31)CCN2C(=O)CCc1cnccn1,,,CHEMBL1153250,Bioorg Med Chem Lett,2010,"{'bei': '19.17', 'le': '0.35', 'lle': '4.90', 'sei': '8.22'}",CHEMBL609002,,CHEMBL609002,6.18,0,http://www.openphacts.org/units/Nanomolar,873992,=,1,1,=,,IC50,nM,,660.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,nM,UO_0000065,,660.0
,,3270463,[],CHEMBL1116321,Inhibition of human v-PARP catalytic domain by trichloroacetic acid precipitation assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,,,CHEMBL1157008,J Med Chem,2009,"{'bei': '20.23', 'le': '0.37', 'lle': '3.89', 'sei': '8.89'}",CHEMBL1094636,NIRAPARIB,CHEMBL1094636,6.48,0,http://www.openphacts.org/units/Nanomolar,905675,=,1,1,=,,IC50,nM,,330.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,nM,UO_0000065,,330.0
,,15649906,[],CHEMBL3595284,Inhibition of human ARTD4 (250 to 565) using 500 nM NAD substrate after 2.5 hrs incubation,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(N2CCN(Cc3ccncc3)CC2)nc2c1CCCC2,,,CHEMBL3593161,Bioorg Med Chem,2015,"{'bei': '13.77', 'le': '0.26', 'lle': '3.11', 'sei': '6.88'}",CHEMBL3593715,,CHEMBL3593715,4.48,0,http://www.openphacts.org/units/Nanomolar,2488080,=,1,1,=,,IC50,nM,,33000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,33.0
,,15649907,[],CHEMBL3595284,Inhibition of human ARTD4 (250 to 565) using 500 nM NAD substrate after 2.5 hrs incubation,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,,,CHEMBL3593161,Bioorg Med Chem,2015,"{'bei': '19.21', 'le': '0.36', 'lle': '4.37', 'sei': '9.13'}",CHEMBL3593716,,CHEMBL3593716,4.77,0,http://www.openphacts.org/units/Nanomolar,2488081,=,1,1,=,,IC50,nM,,17000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,17.0
,,15649908,[],CHEMBL3595284,Inhibition of human ARTD4 (250 to 565) using 500 nM NAD substrate after 2.5 hrs incubation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(C2NC(=O)c3ccccc3N2)cc1,,,CHEMBL3593161,Bioorg Med Chem,2015,,CHEMBL3594136,,CHEMBL3594136,,0,http://www.openphacts.org/units/Nanomolar,2488676,>,1,1,>,,IC50,nM,,100000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,100.0
,,15649909,[],CHEMBL3595284,Inhibition of human ARTD4 (250 to 565) using 500 nM NAD substrate after 2.5 hrs incubation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(C2NC(=O)c3ccccc3N2)cc1,,,CHEMBL3593161,Bioorg Med Chem,2015,,CHEMBL3594137,,CHEMBL3594137,,0,http://www.openphacts.org/units/Nanomolar,2488677,>,1,1,>,,IC50,nM,,100000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,100.0
,,16436200,[],CHEMBL3757403,Inhibition of human ARTD4 by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2(CNC(=O)c3ccc(NC(=O)c4ccco4)cc3Cl)CCOCC2)cc1,,,CHEMBL3751785,Bioorg Med Chem Lett,2016,,CHEMBL3752386,,CHEMBL3752386,,0,http://www.openphacts.org/units/Nanomolar,2746193,>,1,1,>,,IC50,nM,,100000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,100.0
,,16436218,[],CHEMBL3757403,Inhibition of human ARTD4 by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)Nc2ccc(C(=O)N(c3ccncn3)c3ccccc3Cl)cc2)cc1,,,CHEMBL3751785,Bioorg Med Chem Lett,2016,,CHEMBL3752492,,CHEMBL3752492,,0,http://www.openphacts.org/units/Nanomolar,2746195,>,1,1,>,,IC50,nM,,100000.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,uM,UO_0000065,,100.0
,,17967416,[],CHEMBL3995363,Inhibition of recombinant human His6-tagged PARP4 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '17.15', 'le': '0.35', 'lle': '1.70', 'sei': '11.64'}",CHEMBL1086580,,CHEMBL1086580,5.36,0,http://www.openphacts.org/units/Nanomolar,2977212,=,1,1,=,,IC50,nM,,4390.0,CHEMBL6142,Homo sapiens,Poly [ADP-ribose] polymerase 4,9606,,,IC50,nM,UO_0000065,,4390.0
