action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16436204,[],CHEMBL3757407,Inhibition of human ARTD12 by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2(CNC(=O)c3ccc(NC(=O)c4ccco4)cc3Cl)CCOCC2)cc1,,,CHEMBL3751785,Bioorg Med Chem Lett,2016,,CHEMBL3752386,,CHEMBL3752386,,0,http://www.openphacts.org/units/Nanomolar,2746193,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,uM,UO_0000065,,10.0
,,16436222,[],CHEMBL3757407,Inhibition of human ARTD12 by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)Nc2ccc(C(=O)N(c3ccncn3)c3ccccc3Cl)cc2)cc1,,,CHEMBL3751785,Bioorg Med Chem Lett,2016,,CHEMBL3752492,,CHEMBL3752492,,0,http://www.openphacts.org/units/Nanomolar,2746195,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,uM,UO_0000065,,10.0
,,17967306,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '16.01', 'le': '0.29', 'lle': '2.20', 'sei': '9.10'}",CHEMBL1173055,RUCAPARIB,CHEMBL1173055,5.18,0,http://www.openphacts.org/units/Nanomolar,2977207,=,1,1,=,,IC50,nM,,6650.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,nM,UO_0000065,,6650.0
,,17967307,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '22.48', 'le': '0.41', 'lle': '4.46', 'sei': '10.18'}",CHEMBL372303,PJ34,CHEMBL372303,6.64,0,http://www.openphacts.org/units/Nanomolar,2977208,=,1,1,=,,IC50,nM,,230.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,nM,UO_0000065,,230.0
,,17967325,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '11.50', 'le': '0.21', 'lle': '2.65', 'sei': '5.79'}",CHEMBL521686,OLAPARIB,CHEMBL521686,5.00,0,http://www.openphacts.org/units/Nanomolar,2977205,=,1,1,=,,IC50,nM,,10050.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,nM,UO_0000065,,10050.0
,,17967381,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '22.17', 'le': '0.40', 'lle': '4.51', 'sei': '9.74'}",CHEMBL1094636,NIRAPARIB,CHEMBL1094636,7.10,0,http://www.openphacts.org/units/Nanomolar,2977204,=,1,1,=,,IC50,nM,,79.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,nM,UO_0000065,,79.0
,,17967382,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '17.30', 'le': '0.32', 'lle': '2.97', 'sei': '5.04'}",CHEMBL506871,VELIPARIB,CHEMBL506871,4.23,0,http://www.openphacts.org/units/Nanomolar,2977203,=,1,1,=,,IC50,nM,,59400.0,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,IC50,nM,UO_0000065,,59400.0
,,17967510,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '17.31', 'le': '0.32', 'lle': '2.97', 'sei': '5.05'}",CHEMBL506871,VELIPARIB,CHEMBL506871,4.23,0,http://www.openphacts.org/units/Nanomolar,2977203,=,1,1,=,,IC50,nM,,58884.37,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,pIC50,,UO_0000065,,4.23
,,17967511,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '19.04', 'le': '0.35', 'lle': '3.51', 'sei': '8.36'}",CHEMBL1094636,NIRAPARIB,CHEMBL1094636,6.10,0,http://www.openphacts.org/units/Nanomolar,2977204,=,1,1,=,,IC50,nM,,794.33,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,pIC50,,UO_0000065,,6.1
,,17967512,[],CHEMBL3995369,Inhibition of recombinant human His6-tagged PARP12 ADP-ribosyltransferase domain expressed in Escherichia coli BL21(DE3) preincubated for 15 mins followed by biotinylated NAD+ addition by chemiluminescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,,,CHEMBL3994596,J Med Chem,2017,"{'bei': '11.49', 'le': '0.21', 'lle': '2.64', 'sei': '5.78'}",CHEMBL521686,OLAPARIB,CHEMBL521686,4.99,0,http://www.openphacts.org/units/Nanomolar,2977205,=,1,1,=,,IC50,nM,,10232.93,CHEMBL2429709,Homo sapiens,Poly [ADP-ribose] polymerase 12,9606,,,pIC50,,UO_0000065,,4.99
