action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,ND(Insoluble),15209213,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cccc(NC(=O)/C=C\C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414762,,CHEMBL3414762,,0,,2290168,,1,0,,,IC50,,,,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,,,,
,ND(Insoluble),15209214,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCC(=O)Nc1cccc(C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL296834,,CHEMBL296834,,0,,2290167,,1,0,,,IC50,,,,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,,,,
,,15209215,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)/C=C\C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL2179989,,CHEMBL2179989,,0,http://www.openphacts.org/units/Nanomolar,2290165,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209216,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)/C=C/C(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL2179988,,CHEMBL2179988,,0,http://www.openphacts.org/units/Nanomolar,2290169,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209239,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1=C(C)C(=O)N(c2cccc(C(N)=O)c2)C1=O,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414769,,CHEMBL3414769,,0,http://www.openphacts.org/units/Nanomolar,2290176,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209240,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)CCCC(=O)O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414770,,CHEMBL3414770,,0,http://www.openphacts.org/units/Nanomolar,2290177,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209241,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414771,,CHEMBL3414771,,0,http://www.openphacts.org/units/Nanomolar,2290178,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209242,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)/C=C/C(=O)Nc1cccc(C(N)=O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,"{'bei': '19.12', 'le': '0.36', 'lle': '4.70', 'sei': '4.67'}",CHEMBL3414772,,CHEMBL3414772,4.73,0,http://www.openphacts.org/units/Nanomolar,2290179,=,1,1,=,,IC50,nM,,18700.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,18.7
,,15209243,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCCC2)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414773,,CHEMBL3414773,,0,http://www.openphacts.org/units/Nanomolar,2290180,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
,,15209244,[],CHEMBL3420114,Inhibition of hexahistidine-tagged human recombinant ARTD8 catalytic domain (1611 to 1801 amino acids) expressed in Escherichia coli BL21(DE3) assessed as inhibition of ADP-ribosyltransferase activity incubated for 15 mins using biotin-NAD+ by chemiluminescence detection based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)C(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,,,CHEMBL3414457,Eur J Med Chem,2015,,CHEMBL3414774,,CHEMBL3414774,,0,http://www.openphacts.org/units/Nanomolar,2290181,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2176777,Homo sapiens,Poly [ADP-ribose] polymerase 14,9606,,,IC50,uM,UO_0000065,,20.0
