action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18059420,[],CHEMBL4012887,Binding affinity to PARP11 in human Jurkat cell extract after 45 mins by mass spectrometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,,,CHEMBL4011625,J Med Chem,2017,,CHEMBL1086580,,CHEMBL1086580,,0,http://www.openphacts.org/units/Nanomolar,2993211,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,pIC50,,UO_0000065,,5.3
,,18059448,[],CHEMBL4012887,Binding affinity to PARP11 in human Jurkat cell extract after 45 mins by mass spectrometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(Nc2nc3ccccc3n3nnnc23)cc1,,,CHEMBL4011625,J Med Chem,2017,,CHEMBL4064332,,CHEMBL4064332,,0,http://www.openphacts.org/units/Nanomolar,2993218,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,pIC50,,UO_0000065,,5.3
,,18059493,[],CHEMBL4012887,Binding affinity to PARP11 in human Jurkat cell extract after 45 mins by mass spectrometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCOCC1,,,CHEMBL4011625,J Med Chem,2017,,CHEMBL4087876,,CHEMBL4087876,,0,http://www.openphacts.org/units/Nanomolar,2993230,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,pIC50,,UO_0000065,,5.3
,,18059529,[],CHEMBL4012887,Binding affinity to PARP11 in human Jurkat cell extract after 45 mins by mass spectrometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCN(c2ncccn2)CC1,,,CHEMBL4011625,J Med Chem,2017,,CHEMBL4087470,,CHEMBL4087470,,0,http://www.openphacts.org/units/Nanomolar,2993239,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,pIC50,,UO_0000065,,5.3
,,18059562,[],CHEMBL4012887,Binding affinity to PARP11 in human Jurkat cell extract after 45 mins by mass spectrometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc(C(=O)N2CCN(C(=O)c3ccc(Nc4nc5ccccc5n5nnnc45)cc3)CC2)c1,,,CHEMBL4011625,J Med Chem,2017,,CHEMBL4060134,,CHEMBL4060134,,0,http://www.openphacts.org/units/Nanomolar,2993245,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,pIC50,,UO_0000065,,5.3
,,18880519,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2cc(Cc3ccccc3)ccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '20.13', 'le': '0.36', 'lle': '2.22', 'sei': '16.42'}",CHEMBL4515501,,CHEMBL4515501,4.78,0,http://www.openphacts.org/units/Nanomolar,3150463,=,1,1,=,,IC50,nM,,16700.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,16.7
,,18880520,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2c(c1)CCNC2=O,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '27.71', 'le': '0.51', 'lle': '3.19', 'sei': '15.35'}",CHEMBL4473649,,CHEMBL4473649,4.47,0,http://www.openphacts.org/units/Nanomolar,3150462,=,1,1,=,,IC50,nM,,34100.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,34.1
,,18880521,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2cc(Br)ccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '21.54', 'le': '0.55', 'lle': '3.13', 'sei': '16.73'}",CHEMBL4565268,,CHEMBL4565268,4.87,0,http://www.openphacts.org/units/Nanomolar,3150461,=,1,1,=,,IC50,nM,,13500.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,13.5
,,18880522,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2c1cccc2-c1ccccc1,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '26.52', 'le': '0.48', 'lle': '3.28', 'sei': '20.35'}",CHEMBL4580007,,CHEMBL4580007,5.92,0,http://www.openphacts.org/units/Nanomolar,3150460,=,1,1,=,,IC50,nM,,1200.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,1.2
,,18880523,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c1CCNC2=O,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '35.22', 'le': '0.65', 'lle': '4.40', 'sei': '19.51'}",CHEMBL125200,,CHEMBL125200,5.68,0,http://www.openphacts.org/units/Nanomolar,3150459,=,1,1,=,,IC50,nM,,2100.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,2.1
,,18880524,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2c(Br)cccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '24.50', 'le': '0.63', 'lle': '3.80', 'sei': '19.03'}",CHEMBL4470303,,CHEMBL4470303,5.54,0,http://www.openphacts.org/units/Nanomolar,3150458,=,1,1,=,,IC50,nM,,2900.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,2.9
,,18880525,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2ccccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '34.63', 'le': '0.63', 'lle': '4.13', 'sei': '17.52'}",CHEMBL1688212,,CHEMBL1688212,5.10,0,http://www.openphacts.org/units/Nanomolar,3150457,=,1,1,=,,IC50,nM,,8000.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,8.0
,,18880526,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '22.16', 'le': '0.41', 'lle': '4.00', 'sei': '5.95'}",CHEMBL1438938,,CHEMBL1438938,5.68,0,http://www.openphacts.org/units/Nanomolar,3150456,=,1,1,=,,IC50,nM,,2100.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,2.1
,,18880576,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2cc(-c3ccccc3)ccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '22.66', 'le': '0.41', 'lle': '2.42', 'sei': '17.39'}",CHEMBL4565850,,CHEMBL4565850,5.06,0,http://www.openphacts.org/units/Nanomolar,3150464,=,1,1,=,,IC50,nM,,8700.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,8.7
,,18880577,[],CHEMBL4311837,Inhibition of full length human His-SUMO-tagged PARP11 expressed in Escherichia coli BL21 assessed as reduction in MARylation of His6-tagged SRPK2 substrate after 60 mins in presence of NAD+ by chemifluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NCCc2cc(-c3cccc(F)c3)ccc21,,,CHEMBL4308918,ACS Med Chem Lett,2019,"{'bei': '21.61', 'le': '0.40', 'lle': '2.43', 'sei': '17.92'}",CHEMBL4572268,,CHEMBL4572268,5.21,0,http://www.openphacts.org/units/Nanomolar,3150465,=,1,1,=,,IC50,nM,,6100.0,CHEMBL2380189,Homo sapiens,Poly [ADP-ribose] polymerase 11,9606,,,IC50,uM,UO_0000065,,6.1
